NoDefault,Zip,NAICS,ApprovalDate,Term,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,ChgOffDate,DisbursementDate,DisbursementGross,ChgOffPrinGr,GrAppv,SBA_Appv,New,RealEstate,Portion,Recession,daysterm,xx,RevLineCr_-1,RevLineCr_0,RevLineCr_N,RevLineCr_T,RevLineCr_Y
0,-0.8727321,-0.80131257,0.42611766,-0.7843748,0.8800544,-0.41722977,1.8537729,1.8261806,-0.17664681,0.102397785,1.3807917,0.37358677,-0.4872916,0.2972464,-0.5306161,-0.5481779,0.0,0.0,-0.90311074,0.0,-0.7843748,-0.55405647,0.0,0.0,0.0,0.0,1.0
1,1.6265264,-0.45076242,-0.17168908,1.2217098,-0.2057714,-0.41722977,0.40930802,-0.29899046,-0.17664681,0.102397785,-0.70216006,-0.14962937,0.11411194,-0.25445136,0.14270258,0.31209597,0.0,1.0,1.7692717,0.0,1.2217098,1.0942272,0.0,1.0,0.0,0.0,0.0
1,-0.29529366,-0.45076242,-0.30645478,1.2217098,-0.15280429,-0.41722977,2.6963773,-0.057493746,-0.17664681,0.102397785,-0.70216006,-0.20833795,0.07030978,-0.25445136,0.09954113,0.26227316,0.0,1.0,1.7692717,0.0,1.2217098,1.0629721,0.0,0.0,1.0,0.0,0.0
1,-0.31104198,0.9533856,-2.483439,-0.70928067,-0.07335362,-0.41722977,-0.3129244,-0.29899046,-0.17664681,-2.321978,-0.70216006,-2.3373308,0.014827059,-0.25445136,0.044869956,0.07460724,0.0,0.0,0.96755695,0.0,-0.70928067,-1.9251647,0.0,0.0,1.0,0.0,0.0
1,0.96509695,-0.45076242,0.7958594,1.2217098,-0.25873852,-0.41722977,0.16856387,-0.29899046,6.92471,0.102397785,-0.70216006,0.85293275,0.13455294,-0.25445136,0.1628446,0.3353466,0.0,1.0,1.7692717,0.0,1.2217098,1.6279703,0.0,1.0,0.0,0.0,0.0
1,-1.2879628,-0.6026675,0.21256588,-0.45181528,-0.23225495,-0.41722977,-0.19255236,-0.20239177,-0.17664681,0.102397785,-0.70216006,0.17617106,-0.657682,-0.25445136,-0.6457133,-0.6146083,0.0,0.0,-0.90311074,0.0,-0.45181528,-0.3397349,0.0,0.0,0.0,0.0,1.0
1,1.2307186,-0.45076242,-0.52277094,1.8653734,-0.2057714,-0.41722977,-0.3129244,-0.29899046,-0.17664681,0.102397785,-0.70216006,-0.5115582,0.8908701,-0.25445136,0.90809906,0.7389114,0.0,1.0,0.4330805,0.0,1.8653734,1.5197791,0.0,0.0,1.0,0.0,0.0
1,-0.33361456,1.3058833,-0.24356411,-0.9667461,-0.25873852,-0.41722977,-0.3129244,-0.25069112,-0.17664681,0.102397785,-0.70216006,-0.23672453,-0.6860074,-0.25445136,-0.6457133,-0.6146083,0.0,0.0,-0.90311074,0.0,-0.9667461,-1.0541401,0.0,0.0,0.0,0.0,1.0
1,1.2937119,-0.80131257,0.02251172,1.8653734,-0.02038651,-0.41722977,-0.3129244,0.18400297,-0.17664681,0.102397785,-0.70216006,-0.00059986225,0.94051254,-0.25445136,0.95701534,0.7812607,0.0,1.0,0.4330805,0.0,1.8653734,1.7918026,0.0,1.0,0.0,0.0,0.0
0,0.6517053,-0.45076242,0.8642789,-0.45181528,-0.25873852,2.3118103,-0.3129244,-0.25069112,-0.1767357,0.102397785,1.5301732,0.7851921,-0.6933077,-0.19126154,-0.66010046,-0.6229121,1.0,0.0,-0.90311074,0.0,-0.45181528,-0.015504917,0.0,0.0,0.0,0.0,1.0
1,0.10681346,-0.604615,0.10198892,1.2217098,-0.07335362,-0.41722977,0.65005213,-0.29899046,-0.17664681,0.102397785,-0.70216006,0.10778523,0.7594636,-0.25445136,0.77861464,1.046152,0.0,1.0,1.7692717,0.0,1.2217098,1.2312694,0.0,0.0,1.0,0.0,0.0
0,0.41233087,1.1851382,-1.1537508,-0.7521916,-0.25873852,-0.41722977,0.048191793,-0.25069112,-0.17664681,0.102397785,1.1140722,-1.0999343,-0.43779516,0.65778226,-0.40113172,-0.37878034,0.0,0.0,0.70031875,0.0,-0.7521916,-1.3076165,0.0,1.0,0.0,0.0,0.0
0,-1.1352041,1.1461881,0.7537019,-0.70928067,-0.25873852,2.3118103,-0.19255236,-0.25069112,-0.1767357,0.102397785,1.4308962,0.7058387,-0.27777132,0.7325485,-0.24344856,-0.20828667,1.0,0.0,0.96755695,0.0,-0.70928067,-0.30504507,0.0,0.0,1.0,0.0,0.0
0,0.20812766,-0.604615,0.84631014,-0.7843748,-0.23225495,-0.41722977,-0.19255236,-0.15409243,-0.1767357,0.102397785,1.445578,0.7651924,-0.5409726,0.061346114,-0.6025519,-0.5896969,0.0,0.0,-0.90311074,0.0,-0.7843748,-0.3455738,0.0,0.0,0.0,0.0,1.0
1,-1.1331043,1.3195157,0.23053464,-0.45181528,1.0389557,-0.41722977,0.8907963,2.5989702,-0.17664681,0.102397785,-0.70216006,0.19552554,0.014827059,-0.25445136,0.044869956,-0.21602581,0.0,0.0,-0.90311074,0.0,-0.45181528,-0.329431,0.0,1.0,0.0,0.0,0.0
1,-0.019173104,1.3195157,0.28374982,-0.45181528,-0.12632073,-0.41722977,-0.3129244,-0.009194402,-0.17664681,0.102397785,-0.70216006,0.23487966,-0.6276045,-0.25445136,-0.5881647,-0.58139306,0.0,0.0,-0.90311074,0.0,-0.45181528,-0.3084797,0.0,0.0,0.0,0.0,1.0
1,1.245942,-0.80131257,0.14829302,-0.45181528,-0.25873852,-0.41722977,-0.3129244,-0.25069112,-0.17664681,0.102397785,-0.70216006,0.13810726,-0.64220524,-0.25445136,-0.6025519,-0.5896969,0.0,0.0,-0.90311074,0.0,-0.45181528,-0.3599993,0.0,0.0,0.0,0.0,1.0
1,-0.29266894,-0.80131257,-0.03346787,-1.2242115,-0.23225495,-0.41722977,-0.3129244,-0.20239177,-0.17664681,0.102397785,-0.70216006,-0.059308454,-0.49619803,-0.25445136,-0.45868033,-0.50665885,0.0,0.0,-0.90311074,0.0,-1.2242115,-1.2069815,0.0,0.0,0.0,0.0,1.0
1,-0.3934582,-0.80131257,0.70947117,1.2217098,-0.25873852,-0.41722977,0.048191793,-0.29899046,-0.17664681,0.102397785,-0.70216006,0.676807,-0.040655665,-0.25445136,-0.009801219,0.13605537,0.0,1.0,1.7692717,0.0,1.2217098,1.5342046,0.0,1.0,0.0,0.0,0.0
0,-0.019698048,-0.80131257,0.027349465,-0.9452906,-0.07335362,-0.41722977,-0.3129244,0.08740428,-0.17664681,0.102397785,1.3767134,0.098107986,-0.4261146,0.3007092,-0.5306161,-0.5481779,0.0,0.0,-0.90311074,1.0,-0.9452906,-0.8552744,0.0,0.0,1.0,0.0,0.0
1,1.6186522,-0.58708745,-0.2186843,-0.9667461,-0.25873852,-0.41722977,-0.3129244,-0.25069112,-0.17664681,0.102397785,-0.70216006,0.5890666,-0.64220524,-0.25445136,-0.6025519,-0.5896969,0.0,0.0,-0.90311074,0.0,-0.9667461,-0.6145061,0.0,0.0,0.0,0.0,1.0
1,-0.4900479,-0.80131257,0.19321492,1.2217098,-0.15280429,-0.41722977,0.5296801,-0.29899046,-0.17664681,0.102397785,-0.70216006,0.36068377,0.3740047,-0.25445136,0.44195533,0.6575341,0.0,1.0,1.7692717,0.0,1.2217098,1.3659073,0.0,1.0,0.0,0.0,0.0
0,-1.1346792,-0.99606264,0.7440265,-0.9774738,-0.2057714,-0.41722977,-0.19255236,-0.15409243,-0.1767357,0.102397785,1.500227,0.7258383,-0.3743171,0.37744692,-0.5306161,-0.5481779,0.0,0.0,-0.90311074,0.0,-0.9774738,-0.5519957,0.0,0.0,0.0,0.0,1.0
0,1.198697,-0.58708745,0.79102165,-0.73073614,-0.25873852,-0.41722977,-0.3129244,-0.25069112,-0.1767357,0.102397785,1.4438301,0.7058387,-0.5934067,-0.040237855,-0.616939,-0.5980007,0.0,0.0,-0.90311074,0.0,-0.73073614,-0.3256529,0.0,0.0,0.0,0.0,1.0
1,-0.8202377,-0.80131257,0.71845555,-0.1621667,-0.12632073,2.3118103,-0.3129244,-0.009194402,-0.1767357,0.102397785,-0.70216006,0.6471301,-0.6120372,-0.25445136,-0.57377756,-0.5730893,1.0,0.0,-0.90311074,0.0,-0.1621667,0.18919963,0.0,0.0,1.0,0.0,0.0
0,-1.3955764,1.1851382,0.4627463,-1.127662,-0.25873852,-0.41722977,-0.3129244,-0.25069112,-0.1767357,0.102397785,1.4502388,0.41165057,-0.56920165,0.14325278,-0.5306161,-0.5481779,0.0,0.0,-0.90311074,1.0,-1.127662,-0.8635175,0.0,0.0,1.0,0.0,0.0
0,1.1887231,1.3195157,0.54982567,-0.65564203,-0.25873852,-0.41722977,-0.07218028,-0.25069112,-0.1767357,0.102397785,1.3474662,0.47035918,-0.59840304,0.18787743,-0.57377756,-0.5730893,0.0,0.0,-0.90311074,0.0,-0.65564203,-0.37888983,0.0,0.0,0.0,0.0,1.0
0,-1.0291654,-0.45076242,0.5601922,-1.3529441,-0.17928785,-0.41722977,0.16856387,-0.10579309,-0.17664681,0.102397785,1.4484911,0.51035845,-0.4201108,0.36804426,-0.5306161,-0.5481779,0.0,0.0,-0.90311074,0.0,-1.3529441,-1.0273498,0.0,0.0,0.0,0.0,1.0
0,0.44435248,0.9709131,0.80346155,-0.61273116,-0.25873852,2.3118103,-0.3129244,-0.25069112,-0.1767357,0.102397785,1.3817238,0.7258383,-0.63581884,-0.11055549,-0.63132614,-0.60630447,1.0,0.0,-0.90311074,0.0,-0.61273116,-0.2016624,0.0,0.0,0.0,0.0,1.0
1,-0.4805989,1.1851382,-3.4972916,-0.19434987,-0.2057714,2.3118103,-0.3129244,-0.29899046,-0.17664681,-2.321978,-0.70216006,-3.2205403,-0.13118011,-0.25445136,0.024727944,0.054844193,1.0,0.0,0.96755695,0.0,-0.19434987,-1.9007788,0.0,0.0,1.0,0.0,0.0
1,0.20970249,1.6914884,-0.6478612,-0.10852808,-0.23225495,2.3118103,-0.19255236,-0.15409243,-0.17664681,0.102397785,-0.70216006,-0.6283302,-0.2698869,-0.25445136,-0.23567949,-0.25131696,1.0,0.0,0.4330805,0.0,-0.10852808,-0.4383091,0.0,1.0,0.0,0.0,0.0
1,0.96929646,-0.45076242,0.75715744,-0.45181528,-0.25873852,-0.41722977,-0.3129244,-0.25069112,-0.1767357,0.102397785,-0.70216006,0.6864842,-0.34917757,-0.25445136,-0.5306161,-0.5481779,0.0,0.0,-0.90311074,0.0,-0.45181528,-0.06805491,0.0,0.0,0.0,0.0,1.0
0,-0.39503303,1.3195157,-0.47854018,-1.0740234,-0.2057714,-0.41722977,-0.07218028,-0.15409243,-0.17664681,0.102397785,1.3156557,-0.47220403,-0.65680593,-0.049071793,-0.616939,-0.5980007,0.0,0.0,-0.90311074,0.0,-1.0740234,-1.2825435,0.0,0.0,0.0,1.0,0.0
0,-1.3950514,1.1656631,0.7502464,-1.3529441,-0.07335362,-0.41722977,-0.3129244,0.08740428,-0.17664681,0.102397785,1.4542006,0.7258383,-0.4523959,0.87428325,-0.41551888,-0.48174748,0.0,0.0,-0.90311074,0.0,-1.3529441,-0.9126329,0.0,0.0,0.0,0.0,1.0
1,0.113112785,-0.604615,0.65072715,-0.45181528,-0.25873852,2.3118103,-0.3129244,-0.25069112,-0.1767357,0.102397785,-0.70216006,0.569067,-0.6089769,-0.25445136,-0.616939,-0.5980007,1.0,0.0,-0.90311074,0.0,-0.45181528,-0.13056536,0.0,0.0,0.0,0.0,1.0
1,-1.1855987,-0.80131257,0.66316706,-0.45181528,-0.25873852,-0.41722977,-0.3129244,-0.25069112,-0.17664681,0.102397785,-0.70216006,0.5890666,-0.5636008,-0.25445136,-0.6457133,-0.6146083,0.0,0.0,-0.90311074,0.0,-0.45181528,-0.119917974,0.0,0.0,0.0,0.0,1.0
1,0.010223761,-0.58708745,1.0667729,-0.45181528,-0.15280429,-0.41722977,-0.3129244,-0.057493746,-0.1767357,0.102397785,-0.70216006,1.0213168,-0.27291512,-0.25445136,-0.3867446,-0.46513987,0.0,0.0,-0.90311074,0.0,-0.45181528,0.11020291,0.0,0.0,0.0,0.0,1.0
0,-0.17193182,-0.80131257,0.44823307,-0.773647,-0.17928785,-0.41722977,-0.19255236,-0.10579309,1.2196084,0.102397785,1.3776455,0.39165094,-0.4830574,0.37744692,-0.5306161,-0.5481779,0.0,0.0,-0.90311074,0.0,-0.773647,-0.5341355,0.0,0.0,0.0,1.0,0.0
1,0.9204767,1.3195157,-0.16132249,-0.45181528,-0.23225495,-0.41722977,-0.3129244,-0.20239177,-0.17664681,0.102397785,-0.70216006,-0.17737079,-0.6860074,-0.25445136,-0.6457133,-0.6146083,0.0,0.0,-0.90311074,0.0,-0.45181528,-0.5279532,0.0,0.0,0.0,0.0,1.0
1,-0.31209186,-0.80131257,0.2713099,1.2217098,0.90653795,-0.41722977,1.6130288,-0.29899046,5.8726077,0.102397785,-0.70216006,0.50068116,1.2588081,-0.25445136,1.48934,1.8665676,0.0,1.0,1.7692717,0.0,1.2217098,1.440439,0.0,1.0,0.0,0.0,0.0
1,0.011273649,1.1461881,0.041862693,1.8653734,0.006097047,-0.41722977,-0.3129244,0.23230231,-0.17664681,0.102397785,-0.70216006,0.019399768,-0.29470813,-0.25445136,-0.26013765,-0.22466177,0.0,1.0,0.96755695,0.0,1.8653734,1.80245,0.0,1.0,0.0,0.0,0.0
0,-0.0238976,-0.6026675,-0.068023175,-0.7629193,-0.23225495,-0.41722977,-0.3129244,-0.20239177,-0.17664681,0.102397785,1.2791842,-0.09801742,-0.6071635,0.2111692,-0.56802267,-0.5697678,0.0,0.0,-0.90311074,1.0,-0.7629193,-0.7845208,0.0,0.0,0.0,0.0,1.0
1,-0.6821774,-0.6026675,-0.43016276,1.2217098,5.9913807,-0.41722977,8.714981,-0.29899046,-0.17664681,0.102397785,-0.70216006,-0.26704654,1.9246008,-0.25445136,1.9353416,2.3814032,0.0,1.0,1.7692717,0.0,1.2217098,1.0317168,0.0,0.0,1.0,0.0,0.0
1,-0.27954534,-0.80131257,-0.014808006,-0.45181528,0.2179655,-0.41722977,-0.3129244,0.61869705,-0.17664681,0.102397785,-0.70216006,-0.039953973,-0.62322426,-0.25445136,-0.6083067,-0.5930184,0.0,0.0,-0.90311074,0.0,-0.45181528,-0.45479536,0.0,0.0,0.0,0.0,1.0
1,-0.28217006,-0.80131257,-0.005132521,-0.45181528,-0.25873852,-0.41722977,-0.3129244,-0.25069112,-0.17664681,0.102397785,-0.70216006,-0.019954342,-0.6860074,-0.25445136,-0.6457133,-0.6146083,0.0,0.0,-0.90311074,0.0,-0.45181528,-0.44414797,0.0,0.0,0.0,0.0,1.0
0,0.10681346,-0.45076242,0.5408413,-0.74146384,-0.02038651,-0.41722977,0.28893593,0.18400297,-0.17664681,0.102397785,1.3758976,0.47035918,-0.2771873,1.6412435,-0.24287307,-0.20772201,0.0,0.0,0.96755695,0.0,-0.74146384,-0.46132118,0.0,1.0,0.0,0.0,0.0
0,-0.7152489,-0.58708745,0.21740364,-0.8487411,-0.09983718,-0.41722977,-0.3129244,0.039104942,-0.17664681,0.102397785,1.3655272,0.19552554,-0.42319447,0.6735039,-0.3867446,-0.46513987,0.0,0.0,-0.90311074,1.0,-0.8487411,-0.710676,0.0,0.0,1.0,0.0,0.0
1,1.2664148,1.1851382,-3.1897492,-0.32308257,-0.23225495,-0.41722977,-0.3129244,-0.29899046,-0.17664681,-2.321978,-0.70216006,-2.9850607,-0.5400002,-0.25445136,-0.5018418,-0.4717829,0.0,0.0,0.70031875,0.0,-0.32308257,-1.8990614,0.0,0.0,1.0,0.0,0.0
0,-1.3625048,1.3039358,-0.2083177,-1.0525678,-0.17928785,-0.41722977,0.048191793,-0.10579309,-0.17664681,0.102397785,1.4920703,-0.2167249,-0.2771873,1.0694008,-0.24287307,-0.25754482,0.0,0.0,0.4330805,0.0,-1.0525678,-1.125924,0.0,1.0,0.0,0.0,0.0
1,-0.038596034,-0.80131257,-0.53313756,1.8653734,-0.25873852,-0.41722977,-0.07218028,-0.25069112,-0.17664681,0.102397785,-0.70216006,-0.5115582,-0.12825997,-0.25445136,-0.09612413,-0.13049667,0.0,1.0,0.4330805,0.0,1.8653734,1.5197791,0.0,1.0,0.0,0.0,0.0
0,-0.2910941,-0.58708745,0.58299875,-0.69855297,0.11203127,-0.41722977,-0.3129244,0.42549968,-0.1767357,0.102397785,1.372635,0.5297129,-0.24099502,0.9406073,-0.3867446,-0.46513987,0.0,0.0,-0.90311074,0.0,-0.69855297,-0.3885068,0.0,0.0,0.0,0.0,1.0
0,-0.025997376,-0.604615,0.526328,-0.9560183,-0.02038651,-0.41722977,0.048191793,0.18400297,-0.1767357,0.102397785,1.4444127,0.47035918,-0.24798585,1.0093452,-0.3867446,-0.46513987,0.0,0.0,-0.90311074,0.0,-0.9560183,-0.6673996,0.0,0.0,0.0,0.0,1.0
0,-0.13623562,1.3409382,0.363227,-0.3767212,-0.17928785,-0.41722977,0.16856387,-0.10579309,-0.17664681,0.102397785,1.4291483,0.31423303,0.16083422,3.5355735,0.18874148,0.11612625,0.0,0.0,0.4330805,0.0,-0.3767212,-0.19410619,0.0,1.0,0.0,0.0,0.0
0,-1.3850775,-0.80131257,-0.08806525,-0.72000843,-0.07335362,-0.41722977,-0.3129244,0.08740428,-0.17664681,0.102397785,1.2657841,-0.09801742,-0.5757661,0.34869555,-0.5369464,-0.55183154,0.0,0.0,-0.90311074,1.0,-0.72000843,-0.74330515,0.0,0.0,0.0,1.0,0.0
1,-0.3042177,-0.80131257,-0.5704573,-0.9667461,-0.2057714,-0.41722977,-0.3129244,-0.15409243,-0.17664681,0.102397785,-0.70216006,-0.55091226,-0.6860074,-0.25445136,-0.6457133,-0.6146083,0.0,0.0,-0.90311074,0.0,-0.9667461,-1.221407,0.0,0.0,0.0,0.0,1.0
0,-0.976671,-0.45076242,0.89261425,-0.9667461,-0.25873852,-0.41722977,-0.3129244,-0.25069112,-0.1767357,0.102397785,1.5349505,0.92260885,-0.6655664,-0.095693246,-0.6255713,-0.602983,0.0,0.0,-0.90311074,0.0,-0.9667461,-0.43693525,0.0,0.0,0.0,0.0,1.0
1,-0.76406866,-0.80131257,0.13447091,-0.45181528,-0.17928785,-0.41722977,-0.3129244,-0.29899046,-0.17664681,0.102397785,-0.70216006,0.098107986,-0.64220524,-0.25445136,-0.6025519,-0.5896969,0.0,0.0,-0.90311074,0.0,-0.45181528,-0.38129407,0.0,0.0,0.0,0.0,1.0
0,-0.48269868,-0.80131257,0.78825724,-0.8380134,-0.07335362,-0.41722977,-0.3129244,0.08740428,-0.1767357,0.102397785,1.4495398,0.7058387,-0.5045205,0.17903085,-0.57377756,-0.5730893,0.0,0.0,-0.90311074,0.0,-0.8380134,-0.4286921,0.0,0.0,0.0,0.0,1.0
0,-0.76511854,-0.80131257,0.8207392,-0.9345629,-0.2057714,2.3118103,-0.07218028,-0.15409243,-0.1767357,0.102397785,1.4839138,0.7258383,-0.6860074,-0.17569157,-0.6457133,-0.602983,1.0,0.0,0.96755695,0.0,-0.9345629,-0.51078,0.0,0.0,1.0,0.0,0.0
0,-0.0018499515,-0.80131257,-0.10119627,-1.1383897,-0.23225495,-0.41722977,-0.3129244,-0.20239177,-0.17664681,0.102397785,1.4018822,-0.11801705,-0.64074516,-0.021394648,-0.60111314,-0.58886653,0.0,0.0,-0.90311074,0.0,-1.1383897,-1.1558053,0.0,0.0,1.0,0.0,0.0
1,1.658023,-0.80131257,0.05222928,-0.45181528,-0.25873852,-0.41722977,-0.19255236,-0.25069112,-0.17664681,0.102397785,-0.70216006,0.019399768,-0.57743937,-0.25445136,-0.56802267,-0.5697678,0.0,0.0,-0.90311074,0.0,-0.45181528,-0.42319667,0.0,0.0,0.0,0.0,1.0
1,-0.6076353,1.5551634,-0.43154496,-0.9667461,-0.23225495,-0.41722977,-0.19255236,-0.25069112,-0.17664681,0.102397785,-0.70216006,-0.43220478,-0.2771873,-0.25445136,-0.24287307,-0.38210183,0.0,0.0,-0.90311074,0.0,-0.9667461,-1.1582097,0.0,1.0,0.0,0.0,0.0
1,0.9813702,-0.45076242,0.806226,-0.45181528,-0.02038651,-0.41722977,-0.3129244,0.18400297,-0.1767357,0.102397785,-0.70216006,0.7258383,-0.5846784,-0.25445136,-0.5881647,-0.58139306,0.0,0.0,-0.90311074,0.0,-0.45181528,-0.047103602,0.0,0.0,1.0,0.0,0.0
1,0.74357057,1.3195157,0.10406224,-0.45181528,-0.2057714,-0.41722977,-0.3129244,-0.29899046,-0.17664681,0.102397785,-0.70216006,0.058753878,-0.64065754,-0.25445136,-0.616939,-0.5980007,0.0,0.0,-0.90311074,0.0,-0.45181528,-0.40224537,0.0,0.0,0.0,0.0,1.0
1,1.2884624,1.1851382,-2.380464,-0.8380134,-0.2057714,-0.41722977,-0.3129244,-0.29899046,-0.17664681,-2.321978,-0.70216006,-2.161205,-0.58380234,-0.25445136,-0.54500324,-0.4966943,0.0,0.0,1.2347952,0.0,-0.8380134,-1.955046,0.0,0.0,1.0,0.0,0.0
1,-0.019698048,-0.80131257,0.79862386,-0.45181528,0.6417024,2.3118103,-0.3129244,1.3914865,-0.17664681,0.102397785,-0.70216006,0.7651924,-0.64238334,-0.25445136,-0.6457133,-0.6146083,1.0,0.0,-0.90311074,0.0,-0.45181528,-0.0261523,0.0,0.0,0.0,0.0,1.0
0,1.3336077,-0.80131257,0.6085697,-0.65564203,-0.25873852,-0.41722977,-0.3129244,-0.25069112,-0.1767357,0.102397785,1.3583028,0.5297129,-0.6714066,-0.07576317,-0.63132614,-0.58886653,0.0,0.0,0.96755695,0.0,-0.65564203,-0.34729114,0.0,0.0,1.0,0.0,0.0
0,-0.037546143,-0.604615,0.6673137,-0.773647,-0.17928785,-0.41722977,-0.3129244,-0.10579309,-0.1767357,0.102397785,1.4445293,0.6471301,-0.3415414,0.35409194,-0.5306161,-0.5481779,0.0,0.0,-0.90311074,0.0,-0.773647,-0.3981238,0.0,0.0,0.0,0.0,1.0
1,-0.0238976,-0.45076242,0.695649,1.2217098,-0.2057714,-0.41722977,-0.07218028,-0.15409243,-0.17664681,0.102397785,-0.70216006,0.676807,0.19003567,-0.25445136,0.21751577,0.3984555,0.0,1.0,1.7692717,0.0,1.2217098,1.5342046,0.0,1.0,0.0,0.0,0.0
1,-0.86748266,-0.80131257,0.9437561,-0.45181528,-0.23225495,2.3118103,-0.19255236,-0.20239177,-0.1767357,0.102397785,-0.70216006,1.0987346,-0.698856,-0.25445136,-0.66010046,-0.6229121,1.0,0.0,-0.90311074,0.0,-0.45181528,0.15141858,0.0,0.0,0.0,0.0,1.0
1,1.6595979,1.1851382,-2.3776996,1.8653734,-0.23225495,-0.41722977,-0.3129244,-0.29899046,-0.17664681,-2.321978,-0.70216006,-2.2186234,0.7448629,-0.25445136,0.7642275,0.53131634,0.0,1.0,0.16584225,0.0,1.8653734,0.6109734,0.0,0.0,1.0,0.0,0.0
1,-0.6081603,-0.80131257,-0.12607609,1.8653734,-0.25873852,-0.41722977,-0.19255236,-0.25069112,-0.17664681,0.102397785,-0.70216006,-0.13801667,0.6280572,-0.25445136,0.6491303,0.5147087,0.0,1.0,0.4330805,0.0,1.8653734,1.7186447,0.0,1.0,0.0,0.0,0.0
1,-0.00027511938,-0.45076242,1.424766,-0.45181528,-0.15280429,-0.41722977,-0.3129244,-0.057493746,-0.1767357,0.102397785,-0.70216006,1.2851828,-0.5078348,-0.25445136,-0.6025519,-0.5896969,0.0,0.0,-0.90311074,0.0,-0.45181528,0.25067967,0.0,0.0,0.0,0.0,1.0
1,-0.68847674,1.6914884,0.6949579,1.8653734,-0.09983718,-0.41722977,0.048191793,-0.10579309,-0.1767357,0.102397785,-0.70216006,0.60906625,0.82078665,-0.25445136,0.8390407,0.679124,0.0,1.0,0.4330805,0.0,1.8653734,2.1163762,0.0,0.0,1.0,0.0,0.0
0,-0.96197253,-0.80131257,0.7744351,-0.8701966,-0.12632073,-0.41722977,-0.3129244,-0.009194402,-0.1767357,0.102397785,1.4574633,0.6864842,-0.5648214,0.1626015,-0.57377756,-0.5730893,0.0,0.0,-0.90311074,0.0,-0.8701966,-0.4699078,0.0,0.0,0.0,0.0,1.0
1,1.5824311,-0.58708745,1.5173742,1.2217098,0.085547715,-0.41722977,0.65005213,-0.29899046,-0.1767357,0.102397785,-0.70216006,1.4806631,-0.08737796,-0.25445136,-0.0558401,0.082911044,0.0,1.0,1.7692717,0.0,1.2217098,1.9621607,0.0,0.0,1.0,0.0,0.0
0,0.019672753,-0.80131257,0.19321492,-0.90237975,0.032580603,2.3118103,-0.3129244,0.28060165,-0.17664681,0.102397785,1.3799759,0.15617143,-0.65680593,-0.12807171,-0.6457133,-0.6146083,1.0,0.0,-0.90311074,1.0,-0.90237975,-0.7831469,0.0,0.0,0.0,1.0,0.0
1,-0.7031752,-0.80131257,-0.6692855,-0.45181528,-0.23225495,-0.41722977,-0.3129244,-0.29899046,-0.17664681,0.102397785,-0.70216006,-0.6089757,-0.12825997,-0.25445136,-0.09612413,-0.13049667,0.0,0.0,0.4330805,1.0,-0.45181528,-0.7577306,0.0,0.0,1.0,0.0,0.0
1,1.6637974,1.3409382,-0.6540811,-0.45181528,-0.25873852,2.3118103,0.28893593,-0.25069112,-0.17664681,0.102397785,-0.70216006,-0.6283302,0.102431364,-0.25445136,0.13119286,0.06630344,1.0,0.0,0.4330805,1.0,-0.45181528,-0.7680345,0.0,1.0,0.0,0.0,0.0
1,-0.4737746,1.6914884,0.97209144,1.2217098,-0.17928785,-0.41722977,0.65005213,-0.10579309,-0.17664681,0.102397785,-0.70216006,0.9116413,1.6793088,-0.25445136,1.6850052,2.092431,0.0,1.0,1.7692717,0.0,1.2217098,1.6592255,0.0,1.0,0.0,0.0,0.0
1,-0.68742687,1.6914884,0.22707912,1.2217098,-0.2057714,-0.41722977,-0.19255236,-0.15409243,-0.17664681,0.102397785,-0.70216006,0.20262219,-0.020214662,-0.25445136,0.010340793,0.15930602,0.0,1.0,1.7692717,0.0,1.2217098,1.2817585,0.0,1.0,0.0,0.0,0.0
0,-0.8202377,-0.45076242,0.3383472,-1.084751,-0.25873852,2.3118103,-0.3129244,-0.25069112,-0.17664681,0.102397785,1.4559485,0.29423338,-0.66617376,-0.20415227,-0.6025519,-0.5896969,1.0,0.0,-0.90311074,0.0,-1.084751,-0.8848123,0.0,0.0,0.0,0.0,1.0
1,0.18817978,-0.80131257,-0.12745829,1.8653734,-0.25873852,-0.41722977,-0.07218028,-0.25069112,-0.17664681,0.102397785,-0.70216006,-0.13801667,0.26887953,-0.25445136,0.2952064,0.20829844,0.0,1.0,0.4330805,0.0,1.8653734,1.7186447,0.0,1.0,0.0,0.0,0.0
1,1.2527663,-0.80131257,0.4164422,-0.45181528,-0.2057714,-0.41722977,-0.3129244,-0.29899046,1.2196084,0.102397785,-0.70216006,0.37358677,-0.14949234,-0.25445136,-0.5306161,-0.5481779,0.0,0.0,-0.90311074,0.0,-0.45181528,-0.23463495,0.0,0.0,0.0,0.0,1.0
0,-0.68742687,-0.80131257,0.45790854,-0.53763705,-0.23225495,2.3118103,-0.3129244,-0.20239177,-0.17664681,2.5267735,1.3017895,0.43100506,-0.6276045,0.120896205,-0.5881647,-0.58139306,1.0,0.0,-0.90311074,0.0,-0.53763705,-0.286498,0.0,0.0,0.0,0.0,1.0
1,0.7467202,-0.8402626,-1.2055838,-0.065617174,-0.2057714,-0.41722977,-0.19255236,-0.15409243,-0.17664681,0.102397785,-0.70216006,-1.159288,-0.61008364,-0.25445136,-0.57090014,-0.5355561,0.0,0.0,0.70031875,1.0,-0.065617174,-0.6797643,0.0,1.0,0.0,0.0,0.0
